label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
x_0064,0.9294889049665872,1.99647,1.2067669150323514e-09,0.9273998425529826,0.9271077399283368,0.00029210262464574033,1.5282235476561422e-06,0.48116677116724793,0.518833228832752,G,dfr,64
x_0065,0.9331958090293071,1.99647,1.116223536410943e-09,0.9502739008337098,0.9509650615910147,0.0006911607573049094,2.115365114993486e-07,0.4877871243209954,0.5122128756790045,E,dfr,65
x_0065,0.931462683488411,1.99647,1.0845218261119436e-09,0.9395915695814111,0.9393634876279395,0.00022808195347157056,4.8811806280369214e-08,0.484370651155609,0.515629348844391,G,dfr,65
x_0066,0.9268245174298687,1.99647,1.1338554400398767e-09,0.9111594377305752,0.911558550985697,0.00039911325512187457,6.664181560724852e-07,0.47640783446042473,0.5235921655395753,E,dfr,66
x_0066,0.9228211464837258,1.99647,1.271017122900792e-09,0.8850333700037758,0.8858119168817243,0.0007785468779485383,3.1049761027783206e-06,0.4698003358449504,0.5301996641550497,G,dfr,66
x_0067,0.9424639155713165,1.99647,1.113837757576714e-09,1.0131257585976619,1.0115444087553367,0.0015813498423251637,1.838632915875105e-07,0.5033124862087688,0.49668751379123127,E,dfr,67
x_0067,0.9302981232161908,1.99647,1.09007575012731e-09,0.9314663287152144,0.9324531682722877,0.000986839557073349,1.428510754244883e-07,0.48248190130747975,0.5175180986925203,G,dfr,67
x_0068,0.9275648750962789,1.99647,1.1420119824747395e-09,0.9156019927148846,0.915231536550645,0.0003704561642395854,4.812432761088838e-07,0.47744079760011404,0.522559202399886,E,dfr,68
x_0068,0.934467762132021,1.99647,1.0773930283307845e-09,0.9591803752198301,0.9588399824286018,0.0003403927912283278,1.597237910740478e-08,0.4895058101668833,0.5104941898331167,G,dfr,68
x_0069,0.9391894581224557,1.99647,1.2392695035998522e-09,0.9902758595589962,0.990985210754539,0.0007093511955428289,2.2369029406496004e-06,0.4976326924387778,0.5023673075612223,E,dfr,69
x_0069,0.9434187619249914,1.99647,1.1240226530302834e-09,1.020081804574723,1.0204031909905558,0.0003213864158326807,2.781692381952879e-07,0.5050103725076219,0.49498962749237807,G,dfr,69
