label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
aadA11,0.9443482126,1.99647,0.000000001163475605,0.9985808743,0.9976101206,0.0009707537661,0.0000007072238131,0.4997053542,0.5002946458,G,all,37
aadA13,0.9319435865,1.99647,0.000000001113930974,0.9168210351,0.9162536279,0.0005674072019,0.0000001866505291,0.4787113367,0.5212886633,E,all,38
aadA13,0.9398952794,1.99647,0.000000001252206242,0.9698890423,0.9688794636,0.001009578673,0.000003313193645,0.4919354441,0.5080645559,G,all,38
aadA16,0.9407218215,1.99647,0.000000001094053299,0.9738180309,0.9739213817,0.0001033507986,0.00000009479777602,0.4931710998,0.5068289002,E,all,39
aadA16,0.9434318419,1.99647,0.000000001147057962,0.992071374,0.991968433,0.0001029410201,0.000000484643593,0.4975720085,0.5024279915,G,all,39
aadA2,0.9473887939,1.99647,0.000000001062745756,1.019426286,1.018709939,0.0007163470644,0.0000000173817573,0.5044554563,0.4955445437,E,all,40
aadA2,0.9431305842,1.99647,0.000000001167787145,0.9892920238,0.9909944749,0.001702451049,0.0000007659217825,0.4977729221,0.5022270779,G,all,40
aadA24,0.9325734384,1.99647,0.000000001085200174,0.920781232,0.9208486598,0.00006742778991,0.00000003887729178,0.4791320675,0.5208679325,E,all,41
aadA24,0.9379357021,1.99647,0.000000001114856342,0.9546200302,0.9554543241,0.0008342938913,0.0000001795572198,0.4885896229,0.5114103771,G,all,41
aadA28,0.9386774557,1.99647,0.00000000114520295,0.9607436544,0.9603450645,0.0003985899593,0.0000005121593175,0.48990248,0.51009752,E,all,42
aadA28,0.9407944585,1.99647,0.000000001152145361,0.9747200208,0.9746417693,0.00007825144018,0.0000005514623937,0.493896384,0.506103616,G,all,42
aadA29,0.9420858097,1.99647,0.000000001071926219,0.9829178339,0.9839690764,0.001051242448,0.00000000260471536,0.4959360669,0.5040639331,E,all,43
aadA29,0.9454426637,1.99647,0.000000001194081126,1.006123055,1.006337977,0.0002149218818,0.000001207195479,0.5016364119,0.4983635881,G,all,43
aadA34,0.9454498024,1.99647,0.000000001178051308,1.005902733,1.005818516,0.00008421624373,0.0000009648329813,0.5012954203,0.4987045797,E,all,44
aadA34,0.9464743891,1.99647,0.000000001095991551,1.012627802,1.013481278,0.0008534758787,0.00000006208067498,0.5038181976,0.4961818024,G,all,44
aadA4,0.9491864259,1.99647,0.000000001121010449,1.031222632,1.031471074,0.0002484420101,0.0000002259204235,0.5076449239,0.4923550761,E,all,45
aadA4,0.9459538738,1.99647,0.000000001074365503,1.008897947,1.009633424,0.0007354769814,0.000000006523141728,0.5025044639,0.4974955361,G,all,45
aadA5,0.9595826688,1.99647,0.000000001165909037,1.106849983,1.106338788,0.0005111948467,0.0000007620280796,0.5252547673,0.4747452327,E,all,46
aadA5,0.9480608989,1.99647,0.000000001243062387,1.022657302,1.023333398,0.0006760960629,0.000002249896482,0.5058693489,0.4941306511,G,all,46
aadA6,0.951853079,1.99647,0.000000001145219539,1.051029066,1.050429007,0.0006000592606,0.0000004665790391,0.5122831722,0.4877168278,E,all,47
aadA6,0.9487348688,1.99647,0.000000001180925696,1.028830499,1.028694142,0.0001363570994,0.0000009938410036,0.5073386387,0.4926613613,G,all,47
aadA7,0.9491403667,1.99647,0.000000001200073212,1.030196675,1.03197375,0.001777075475,0.000001320225196,0.508207335,0.491792665,E,all,48
aadA7,0.9493472425,1.99647,0.000000001109572901,1.032408204,1.033731065,0.001322860817,0.0000001338038536,0.5080779264,0.4919220736,G,all,48
aadB,0.9095048895,1.99647,0.000000001085379729,0.7845616157,0.7842892327,0.00027238295,0.0000001734400826,0.4393726718,0.5606273282,E,all,49
aadB,0.938535527,1.99647,0.000000001085464772,0.9588749983,0.9597940824,0.0009190840773,0.00000002620305568,0.4899379104,0.5100620896,G,all,49
aphA15,0.9507757581,1.99647,0.000000001175533595,1.04319276,1.043054066,0.0001386942179,0.0000008887810966,0.5100276321,0.4899723679,E,all,50
aphA15,0.9460390209,1.99647,0.000000001170759985,1.00987136,1.009185225,0.0006861352639,0.0000008106994624,0.5020650583,0.4979349417,G,all,50
aphA16,0.9695405627,1.99647,0.000000001147890725,1.182907789,1.183265839,0.0003580500892,0.0000005576197752,0.5420484437,0.4579515563,E,all,51
aphA16,0.9025204846,1.99647,0.000000001144752991,0.7470952244,0.746618492,0.000476732366,0.0000007327281941,0.4273256129,0.5726743871,G,all,51
arr5,0.9421791818,1.99647,0.000000001109285877,0.9835449543,0.9845583111,0.001013356813,0.000000131528486,0.4963969457,0.5036030543,E,all,52
arr5,0.9440150363,1.99647,0.000000001155580239,0.9960085273,0.997245211,0.001236683717,0.0000005929196277,0.4991802066,0.5008197934,G,all,52
arr6,0.9440779951,1.99647,0.000000001232164585,0.9970985858,0.9948727133,0.00222587256,0.000002016255191,0.4992510291,0.5007489709,E,all,53
arr6,0.9443144015,1.99647,0.00000000110594402,0.9983431216,0.9979727853,0.0003703362824,0.0000001095582831,0.4998096949,0.5001903051,G,all,53
arr7,0.9477039118,1.99647,0.000000001074009395,1.021625798,1.021863862,0.0002380639264,0.000000002388143178,0.5054543555,0.4945456445,E,all,54
arr7,0.9523693134,1.99647,0.000000001110110224,1.053023068,1.05360817,0.000585102465,0.0000002168979258,0.5129107767,0.4870892233,G,all,54
BEL1,0.9559332533,1.99647,0.000000001176879162,1.079463546,1.079987754,0.0005242082353,0.0000009375425434,0.5190128419,0.4809871581,E,all,55
BEL1,0.9431858565,1.99647,0.00000000110599836,0.9904356881,0.9905512548,0.0001155667301,0.000000110870013,0.4978685402,0.5021314598,G,all,55
catB10,0.9418464994,1.99647,0.000000001079634585,0.9807511267,0.9817646152,0.001013488451,0.0000000371291796,0.4957778644,0.5042221356,E,all,56
catB10,0.943000298,1.99647,0.000000001109230874,0.9887553886,0.9884838645,0.0002715240431,0.0000001368943543,0.4969077747,0.5030922253,G,all,56
