label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
x_0039,0.9443487762558145,1.99647,1.0992663828141057e-09,1.025636609263913,1.027597627375204,0.001961018111291013,9.012573669376106e-08,0.5066042270554573,0.49339577294454273,E,mix,39
x_0039,0.9357874888270238,1.99647,1.1125981400971545e-09,0.9677478233773504,0.9673033326639042,0.0004444907134462106,2.0099492297635523e-07,0.4914916289408599,0.50850837105914,G,mix,39
x_0040,0.9245048868066619,1.99647,1.0804020915926593e-09,0.8953000784187795,0.8950154977464525,0.0002845806723269506,6.263457649179122e-08,0.4724432950204039,0.5275567049795962,E,mix,40
x_0040,0.9482118837438711,1.99647,9.952973403471133e-10,1.0550378076845635,1.05350288900376,0.0015349186808033544,4.91539373470989e-07,0.5128258950557861,0.4871741049442139,G,mix,40
x_0041,0.9201824675862614,1.99647,1.0142719451386703e-09,0.8687874923605009,0.8685156609683986,0.00027183139210229523,3.138002801648805e-07,0.46501106590775215,0.5349889340922479,E,mix,41
x_0041,0.9355796325899238,1.99647,1.1770872655885934e-09,0.967611599857177,0.9668711011167104,0.0007404987404666663,9.671946224625694e-07,0.49186746644125756,0.5081325335587425,G,mix,41
x_0042,0.9241903980798206,1.99647,1.0072846864230918e-09,0.8934111731522195,0.8931868127306073,0.00022436042161222414,3.8775117133278927e-07,0.47196362130615954,0.5280363786938405,E,mix,42
x_0042,0.9286756154079406,1.99647,1.1292037666981285e-09,0.9215611074249432,0.9222447378408806,0.0006836304159373308,3.380813552486221e-07,0.4802127966297699,0.5197872033702301,G,mix,42
x_0043,0.9119332706147075,1.99647,1.0624287525331546e-09,0.8201225527595732,0.8202188995995723,9.63468399990397e-05,1.0711445789496342e-07,0.4508147695678908,0.5491852304321092,E,mix,43
x_0043,0.9375004492927033,1.99647,1.1099627777028968e-09,0.9797987001876339,0.9800570542193396,0.0002583540317057098,1.5727096230196613e-07,0.49484453384540544,0.5051554661545945,G,mix,43
x_0044,0.9483350043136675,1.99647,1.0119230986385926e-09,1.0555341376590528,1.0554637323918594,7.040526719337414e-05,2.895707137566729e-07,0.5133253246070719,0.4866746753929281,E,mix,44
x_0044,0.9295735178573967,1.99647,1.122702633867649e-09,0.9283942878411732,0.9282429352809308,0.000151352560242346,2.7320407343919303e-07,0.481455680832168,0.518544319167832,G,mix,44
x_0045,0.9386316702060904,1.99647,1.1233346134676292e-09,0.9875924444143509,0.9880465426614999,0.00045409824714903735,2.7124171109147855e-07,0.49693553167619575,0.5030644683238042,E,mix,45
x_0045,0.9329140940910121,1.99647,1.158509433917368e-09,0.94796247462583,0.9486538197424026,0.0006913451165725393,1.0207391913399427e-06,0.4868334990791614,0.5131665009208386,G,mix,45
x_0046,0.8932334465059423,1.99647,1.1146695003641424e-09,0.7196708138290502,0.7195587733082679,0.0001120405207822861,4.643886303742475e-07,0.4181937714490829,0.5818062285509171,E,mix,46
x_0046,0.9356703466159872,1.99647,1.2582907819178494e-09,0.967781371160374,0.9663924541067986,0.0013889170535753559,2.7184714458182384e-06,0.4913223148944963,0.5086776851055036,G,mix,46
x_0047,0.9375893281282184,1.99647,1.087409778977323e-09,0.9792957889476969,0.980028358006867,0.000732569059170185,3.6936321620806554e-08,0.4950652652381393,0.5049347347618606,E,mix,47
x_0047,0.9357902794896215,1.99647,1.1927596903792286e-09,0.9676352693406381,0.96756552542702,6.974391361813659e-05,1.2544074690520357e-06,0.49169217912708635,0.5083078208729137,G,mix,47
x_0048,0.9374521747744529,1.99647,1.06150210447261e-09,0.9799381745566978,0.9791295092182241,0.0008086653384737907,4.843998173357927e-08,0.4949755358049608,0.5050244641950392,E,mix,48
x_0048,0.9359924944579271,1.99647,1.1252517406973678e-09,0.9687605346499794,0.968855338020781,9.480337080169932e-05,2.8598662200214163e-07,0.492360224166818,0.507639775833182,G,mix,48
x_0049,0.9455619173453224,1.99647,1.1325400216214936e-09,1.0340909159308354,1.035312904820974,0.0012219888901385811,3.584315477620888e-07,0.5086454039640699,0.4913545960359302,E,mix,49
x_0049,0.9303646866652373,1.99647,1.2649775724863377e-09,0.9335938819967083,0.9323194897524049,0.0012743922443034794,2.9063548441907903e-06,0.48222254225046585,0.5177774577495342,G,mix,49
x_0050,0.9507063045991652,1.99647,1.0982900864027767e-09,1.0721385021026115,1.071795019599519,0.00034348250309257367,9.507606372360894e-08,0.5176515411467387,0.48234845885326116,E,mix,50
x_0050,0.9233138596248028,1.99647,1.118314893163733e-09,0.888718002465513,0.8885529966878276,0.00016500577768541191,2.6703906404190297e-07,0.47039542649186256,0.5296045735081374,G,mix,50
x_0051,0.9350276153232019,1.99647,1.1056029381819177e-09,0.9638194075958502,0.9620717207199537,0.001747686875896437,1.299878736518139e-07,0.4904701975761369,0.5095298024238633,E,mix,51
x_0051,0.9420633855088855,1.99647,1.0595955734855789e-09,1.0119094719658663,1.0114007526780249,0.0005087192878414637,2.731639920851736e-08,0.5031899460053901,0.49681005399460987,G,mix,51
x_0052,0.9464779568440246,1.99647,1.0812870424246053e-09,1.041191577116641,1.0406799074804323,0.0005116696362086337,2.255363491154875e-08,0.510224016160931,0.489775983839069,E,mix,52
x_0052,0.9305034857484598,1.99647,1.0531550451620543e-09,0.9337837571363461,0.9325634740528507,0.0012202830834954215,4.3080325844262144e-08,0.4827874506577412,0.5172125493422588,G,mix,52
x_0053,0.9429171373341572,1.99647,1.18051340806622e-09,1.0160896383517648,1.0159340289468692,0.00015560940489556252,1.0233559302386975e-06,0.5039295386582553,0.49607046134174476,E,mix,53
x_0053,0.9317295770374433,1.99647,1.1615215508026587e-09,0.9413224544325931,0.9400100440698435,0.0013124103627496497,7.313942341309206e-07,0.4843427971358682,0.5156572028641317,G,mix,53
x_0054,0.9615699165519005,1.99647,1.1035523922609446e-09,1.15297132188752,1.1541774507207616,0.0012061288332416709,1.581696723530627e-07,0.5357840118460693,0.46421598815393084,E,mix,54
x_0054,0.9413739063320299,1.99647,1.213198828036557e-09,1.0045961956544496,1.0052676869215678,0.000671491267118185,1.934527970763292e-06,0.5014687861397765,0.49853121386022353,G,mix,54
x_0055,0.9298419500359705,1.99647,1.0865649514405588e-09,0.9291900926280706,0.9293495424923593,0.00015944986428872987,4.869164595650443e-08,0.4819228573950399,0.51807714260496,E,mix,55
x_0055,0.9316528133954253,1.99647,1.0482876452253532e-09,0.9413146123376904,0.9412132916217444,0.00010132071594604053,9.640181958162901e-08,0.4848780086419363,0.5151219913580637,G,mix,55
x_0056,0.9323915928024712,1.99647,1.0872299386089987e-09,0.9467603990661257,0.9444437230809232,0.0023166759852025764,1.7778190972978705e-07,0.4854093184833704,0.5145906815166297,E,mix,56
x_0056,0.9332940598586527,1.99647,1.1298907769198074e-09,0.9511562686126264,0.9503286517908484,0.00082761682177801,3.3501393511435777e-07,0.48685506358436037,0.5131449364156396,G,mix,56
